194,governo,government
195,correre,run
196,piccolo,small
197,numero,number
198,spento,off
199,sempre,always
200,spostare,move
201,come,like
202,notte,night
203,vivere,live
204,punto,point
205,credere,believe
206,tenere,hold
207,oggi,today
208,portare,bring
209,accadere,happen
210,prossimo,next
211,senza,without
212,prima,before
213,grande,large
214,tutto,all
215,milione,million
216,mosto,must
217,casa,home
218,sotto,under
219,acqua,water
220,camera,room
221,scrivere,write
222,madre,mother
223,area,area
224,nazionale,national
225,soldi,money
226,storia,story
227,giovane,young
228,fatto,fact
229,mese,month
230,diverso,different
231,lotto,lot
232,diritto,right
233,studio,study
234,libro,book
235,occhio,eye
236,lavoro,job
237,parola,word
238,anche se,though
239,azienda,business
240,problema,issue
241,lato,side
242,tipo,kind
243,quattro,four
244,testa,head
245,lontano,far
246,nero,black
247,lungo,long
248,entrambi,both
249,piccolo,little
250,casa,house
251,sì,yes
252,dopo,after
253,da,since
254,fornire,provide
255,servizio,service
256,in giro,around
257,amico,friend
258,importante,important
259,padre,father
260,sedersi,sit
261,via,away
262,fino a,until
263,potenza,power
264,ora,hour
265,gioco,game
266,spesso,often
267,ancora,yet
268,linea,line
269,politico,political
270,fine,end
271,fra,among
272,mai,ever
273,stare in piedi,stand
274,male,bad
275,perdere,lose
276,tuttavia,however
277,membro,member
278,pagare,pay
279,legge,law
280,soddisfare,meet
281,auto,car
282,città,city
283,quasi,almost
284,includere,include
285,continue,continue
286,set,set
287,più tardi,later
288,comunità,community
289,molto,much
290,nome,name
291,cinque,five
292,una volta,once
293,bianco,white
294,meno,least
295,presidente,president
296,imparare,learn
297,reale,real
298,cambiamento,change
299,team,team
300,minuto,minute
301,migliore,best
302,alcuni,several
303,idea,idea
304,capretto,kid
305,corpo,body
306,informazioni,information
307,niente,nothing
308,fa,ago
309,diritto,right
310,portare,lead
311,sociale,social
312,capire,understand
313,se,whether
314,indietro,back
315,orologio,watch
316,insieme,together
317,seguire,follow
318,in giro,around
319,genitore,parent
320,solo,only
321,stop,stop
322,faccia,face
323,tutto,anything
324,creare,create
325,pubblico,public
326,già,already
327,parlare,speak
328,altrui,others
329,leggere,read
330,livello,level
331,consentire,allow
332,aggiungere,add
333,ufficio,office
334,spendere,spend
335,porta,door
336,salute,health
337,persona,person
338,arte,art
339,sicuro,sure
340,tale,such
341,guerra,war
342,storia,history
343,partito,party
344,all'interno,within
345,crescere,grow
346,risultato,result
347,aperto,open
348,cambiamento,change
349,mattina,morning
350,camminare,walk
351,motivo,reason
352,basso,low
353,vincere,win
354,ricerca,research
355,ragazza,girl
356,tipo,guy
357,presto,early
358,cibo,food
359,prima,before
360,momento,moment
361,se stesso,himself
362,aria,air
363,insegnante,teacher
364,vigore,force
365,offrire,offer
366,abbastanza,enough
367,entrambi,both
368,educazione,education
369,attraverso,across
370,sebbene,although
371,ricordare,remember
372,piede,foot
373,secondo,second
374,ragazzo,boy
375,forse,maybe
376,verso,toward
377,in grado di,able
378,età,age
379,spento,off
380,politica,policy
381,tutto,everything
382,amore,love
383,processo,process
384,musica,music
385,compresi,including
386,considerare,consider
387,apparire,appear
388,effettivamente,actually
389,acquistare,buy
390,probabilmente,probably
391,umano,human
392,aspettare,wait
393,servire,serve
394,mercato,market
395,morire,die
396,inviare,send
397,aspettare,expect
398,casa,home
399,senso,sense
400,costruire,build
401,soggiorno,stay
402,cadere,fall
403,oh,oh
404,nazione,nation
405,piano,plan
406,taglio,cut
407,college,college
408,interesse,interest
409,morte,death
410,corso,course
411,qualcuno,someone
412,esperienza,experience
413,dietro,behind
414,raggiungere,reach
415,locale,local
416,uccidere,kill
417,sei,six
418,rimanere,remain
419,effetto,effect
420,utilizzare,use
421,sì,yeah
422,suggerire,suggest
423,classe,class
424,controllo,control
425,aumentare,raise
426,cura,care
427,forse,perhaps
428,piccolo,little
429,tardi,late
430,difficile,hard
431,campo,field
432,altro,else
433,passare,pass
434,ex,former
435,vendere,sell
436,maggiore,major
437,a volte,sometimes
438,richiedere,require
439,lungo,along
440,sviluppo,development
441,si,themselves
442,rapporto,report
443,ruolo,role
444,meglio,better
445,fatica,effort
446,su,up
447,decidere,decide
448,tasso,rate
449,forte,strong
450,possibile,possible
451,cuore,heart
452,spettacolo,show
453,leader,leader
454,luce,light
455,voce,voice
456,moglie,wife
457,tutto,whole
458,polizia,police
459,mente,mind
460,infine,finally
461,tirare,pull
462,ritorno,return
463,gratuito,free
464,militare,military
465,prezzo,price
466,rapporto,report
467,meno,less
468,secondo,according
469,decisione,decision
470,spiegare,explain
471,figlio,son
472,speranza,hope
473,anche,even
474,sviluppare,develop
475,vista,view
476,rapporto,relationship
477,trasportare,carry
478,città,town
479,strada,road
480,unità,drive
481,braccio,arm
482,vero,TRUE
483,federale,federal
484,interruzione,break
485,meglio,better
486,differenza,difference
487,grazie,thank
488,ricevere,receive
489,valore,value
490,costruzione,building
491,azione,action
492,completo,full
493,modello,model
494,aderire,join
495,stagione,season
496,società,society
497,perché,because
498,tasse,tax
499,direttore,director
500,presto,early
501,posizione,position
502,giocatore,player
503,concordare,agree
504,particolarmente,especially
505,record,record
506,scegliere,pick
507,indossare,wear
508,carta,paper
509,speciale,special
510,spazio,space
511,terra,ground
512,forma,form
513,supporto,support
514,evento,event
515,ufficiale,official
516,la cui,whose
517,materia,matter
518,tutti,everyone
519,centro,center
520,coppia,couple
521,posto,site
522,fine,end
523,progetto,project
524,colpire,hit
525,base,base
526,attività,activity
527,stella,star
528,tavolo,table
529,bisogno,need
530,tribunale,court
531,produrre,produce
532,mangiare,eat
533,insegnare,teach
534,olio,oil
535,metà,half
536,situazione,situation
537,facile,easy
538,costo,cost
539,industria,industry
540,figura,figure
541,faccia,face
542,strada,street
543,immagine,image
544,stessa,itself
545,telefono,phone
546,o,either
547,dati,data
548,copertura,cover
549,abbastanza,quite
550,immagine,picture
551,chiaro,clear
552,pratica,practice
553,pezzo,piece
554,terra,land
555,recente,recent
556,descrivere,describe
557,prodotto,product
558,medico,doctor
559,muro,wall
560,paziente,patient
561,lavoratore,worker
562,notizie,news
563,test,test
564,film,movie
565,certo,certain
566,nord,north
567,amore,love
568,personale,personal
569,aperto,open
570,supporto,support
571,semplicemente,simply
572,terzo,third
573,prendere,catch
574,passo,step
575,bambino,baby
576,computer,computer
577,tipo,type
578,attenzione,attention
579,disegnare,draw
580,film,film
581,albero,tree
582,fonte,source
583,rosso,red
584,quasi,nearly
585,organizzazione,organization
586,scegliere,choose
587,motivo,cause
588,capelli,hair
589,guardare,look
590,punto,point
591,secolo,century
592,prova,evidence
593,finestra,window
594,difficile,difficult
595,ascoltare,listen
596,presto,soon
597,cultura,culture
598,miliardo,billion
599,possibilità,chance
600,fratello,brother
601,energia,energy
602,periodo,period
603,corso,course
604,estate,summer
605,meno,less
606,realizzare,realize
607,cento,hundred
608,disponibile,available
609,impianto,plant
610,probabile,likely
611,opportunità,opportunity
612,termine,term
613,breve,short
614,lettera,letter
615,condizione,condition
616,scelta,choice
617,luogo,place
618,singolo,single
619,regola,rule
620,figlia,daughter
621,sud,south
622,marito,husband
623,piano,floor
624,materiale,material
625,popolazione,population
626,bene,well
627,chiamata,call
628,vicino,close
629,migliaia,thousand
630,rischio,risk
631,corrente,current
632,fuoco,fire
633,futuro,future
634,sbagliato,wrong
635,coinvolgere,involve
636,difesa,defense
637,chiunque,anyone
638,aumentare,increase
639,sicurezza,security
640,banca,bank
641,me,myself
642,certamente,certainly
643,ovest,west
644,sport,sport
645,pensione,board
646,cercare,seek
647,per,per
648,soggetto,subject
649,ufficiale,officer
650,privato,private
651,resto,rest
652,comportamento,behavior
653,affare,deal
654,performance,performance
655,combattimento,fight
656,gettare,throw
657,top,top
658,rapidamente,quickly
659,passato,past
660,goal,goal
661,secondo,second
662,letto,bed
663,ordine,order
664,autore,author
665,riempire,fill
666,rappresentare,represent
667,fuoco,focus
668,estero,foreign
669,cadere,drop
670,piano,plan
671,sangue,blood
672,su,upon
673,agenzia,agency
674,spingere,push
675,natura,nature
676,colore,color
677,no,no
678,recentemente,recently
679,negozio,store
680,ridurre,reduce
681,suono,sound
682,appunto,note
683,fine,fine
684,prima,before
685,vicino,near
686,movimento,movement
687,pagina,page
688,inserire,enter
689,quota,share
690,di,than
691,comune,common
692,povero,poor
693,altro,other
694,naturale,natural
695,gara,race
696,preoccupazione,concern
697,serie,series
698,significativo,significant
699,simile,similar
700,caldo,hot
701,lingua,language
702,ogni,each
703,solitamente,usually
704,risposta,response
705,morto,dead
706,salire,rise
707,animale,animal
708,fattore,factor
709,decennio,decade
710,articolo,article
711,sparare,shoot
712,est,east
713,salvare,save
714,sette,seven
715,artista,artist
716,via,away
717,scena,scene
718,stock,stock
719,carriera,career
720,nonostante,despite
721,centrale,central
722,otto,eight
723,così,thus
724,oltre,beyond
725,felice,happy
726,esattamente,exactly
727,proteggere,protect
728,approccio,approach
729,bugia,lie
730,dimensione,size
731,cane,dog
732,fondo,fund
733,grave,serious
734,verificarsi,occur
735,media,media
736,pronto,ready
737,segno,sign
738,pensiero,thought
739,elenco,list
740,individuale,individual
741,semplice,simple
742,qualità,quality
743,pressione,pressure
744,accettare,accept
745,risposta,answer
746,difficile,hard
747,risorsa,resource
748,identificare,identify
749,sinistra,left
750,riunione,meeting
751,determinare,determine
752,preparare,prepare
753,malattia,disease
754,qualunque,whatever
755,successo,success
756,discutere,argue
757,coppa,cup
758,particolarmente,particularly
759,importo,amount
760,capacità,ability
761,personale,staff
762,riconoscere,recognize
763,indicare,indicate
764,carattere,character
765,crescita,growth
766,perdita,loss
767,laurea,degree
768,meraviglia,wonder
769,attacco,attack
770,se stessa,herself
771,regione,region
772,box,box
773,formazione,training
774,piuttosto,pretty
775,commercio,trade
776,affare,deal
777,elezione,election
778,tutti,everybody
779,generale,general
780,sentimento,feeling
781,standard,standard
782,proposta di legge,bill
783,messaggio,message
784,fallire,fail
785,al di fuori,outside
786,arrivare,arrive
787,analisi,analysis
788,vantaggio,benefit
789,nome,name
790,sesso,sex
791,avanti,forward
792,avvocato,lawyer
793,presente,present
794,sezione,section
795,vetro,glass
796,risposta,answer
797,abilità,skill
798,sorella,sister
799,professore,professor
800,funzionamento,operation
801,crimine,crime
802,fase,stage
803,confrontare,compare
804,autorità,authority
805,perdere,miss
806,design,design
807,ordinamento,sort
808,uno,one
809,atto,act
810,dieci,ten
811,conoscenza,knowledge
812,pistola,gun
813,stazione,station
814,blu,blue
815,stato,state
816,strategia,strategy
817,piccolo,little
818,chiaramente,clearly
819,discutere,discuss
820,infatti,indeed
821,vigore,force
822,verità,truth
823,canzone,song
824,esempio,example
825,controllare,check
826,ambiente,environment
827,gamba,leg
828,buio,dark
829,pubblico,public
830,vario,various
831,piuttosto,rather
832,ridere,laugh
833,indovinare,guess
834,esecutivo,executive
835,set,set
836,studio,study
837,dimostrare,prove
838,blocco,hang
839,intero,entire
840,rock,rock
841,abbastanza,enough
842,dimenticare,forget
843,da,since
844,richiesta,claim
845,appunto,note
846,rimuovere,remove
847,manager,manager
848,aiutare,help
849,vicino,close
850,suono,sound
851,godere,enjoy
852,rete,network
853,legale,legal
854,freddo,cold
855,forma,form
856,finale,final
857,principale,main
858,scienza,science
859,verde,green
860,memoria,memory
861,scheda,card
862,sopra,above
863,sedile,seat
864,cella,cell
865,stabilire,establish
866,bello,nice
867,prova,trial
868,esperto,expert
869,che,that
870,primavera,spring
871,impresa,firm
872,radio,radio
873,visita,visit
874,gestione,management
875,cura,care
876,evitare,avoid
877,immaginare,imagine
878,stasera,tonight
879,enorme,huge
880,palla,ball
881,rifinitura,finish
882,te,yourself
883,Discussioni,talk
884,teoria,theory
885,urto,impact
886,rispondere,respond
887,dichiarazione,statement
888,mantenere,maintain
889,carica,charge
890,popolare,popular
891,tradizionale,traditional
892,su,onto
893,rivelare,reveal
894,direzione,direction
895,arma,weapon
896,culturale,cultural
897,contenere,contain
898,pace,peace
899,testa,head
900,controllo,control
901,base,base
902,dolore,pain
903,applicare,apply
904,giocare,play
905,misurare,measure
906,ampio,wide
907,agitare,shake
908,volare,fly
909,intervista,interview
910,gestire,manage
911,particolare,particular
912,telecamera,camera
913,struttura,structure
914,politica,politics
915,eseguire,perform
916,bit,bit
917,peso,weight
918,improvvisamente,suddenly
919,scoprire,discover
920,top,top
921,produzione,production
922,trattare,treat
923,viaggio,trip
924,sera,evening
925,influenzare,affect
926,interno,inside
927,unità,unit
928,migliore,best
929,stile,style
930,adulto,adult
931,preoccuparsi,worry
932,gamma,range
933,ricordare,mention
934,piuttosto,rather
935,lontano,far
936,profondità,deep
937,passato,past
938,bordo,edge
939,individuale,individual
940,specifico,specific
941,difficoltà,trouble
942,necessario,necessary
943,in tutto,throughout
944,sfida,challenge
945,paura,fear
946,istituzione,institution
947,mezzo,middle
948,mare,sea
949,sognare,dream
950,bar,bar
951,bello,beautiful
952,proprietà,property
953,invece,instead
954,migliorare,improve
955,roba,stuff
956,dettaglio,detail
957,metodo,method
958,segno,sign
959,qualcuno,somebody
960,albergo,hotel
961,soldato,soldier
962,riflettere,reflect
963,pesante,heavy
964,motivo,cause
965,borsa,bag
966,calore,heat
967,cadere,fall
968,difficile,tough
969,cantare,sing
970,superficie,surface
971,scopo,purpose
972,esistere,exist
973,modello,pattern
974,il quale,whom
975,proprietario,owner
976,macchina,machine
977,gas,gas
978,giù,down
979,avanti,ahead
980,generazione,generation
981,commerciale,commercial
982,cancro,cancer
983,test,test
984,articolo,item
985,realtà,reality
986,passo,step
987,cantiere,yard
988,battere,beat
989,violenza,violence
990,totale,total
991,investimento,investment
992,discussione,discussion
993,avviso,notice
994,collezione,collection
995,moderno,modern
996,compito,task
997,partner,partner
998,positivo,positive
999,civile,civil
1000,tiro,shot
1001,preventivo,budget
1002,desiderio,wish
1003,sicuro,safe
1004,accordo,agreement
1005,capitale,capital
1006,bocca,mouth
1007,vittima,victim
1008,giornale,newspaper
1009,invece,instead
1010,minaccia,threat
1011,sorriso,smile
1012,punteggio,score
1013,conto,account
1014,interessante,interesting
1015,interruzione,break
1016,ricco,rich
1017,cena,dinner
1018,figura,figure
1019,voto,vote
1020,occidentale,western
1021,riferirsi,relate
1022,viaggi,travel
1023,prevenire,prevent
1024,cittadino,citizen
1025,maggioranza,majority
1026,nessuno,none
1027,anteriore,front
1028,Born,born
1029,ammettere,admit
1030,anziano,senior
1031,assumere,assume
1032,vento,wind
1033,chiave,key
1034,professionale,professional
1035,missione,mission
1036,veloce,fast
1037,solo,alone
1038,cliente,customer
1039,soffrire,suffer
1040,discorso,speech
1041,di successo,successful
1042,opzione,option
1043,meridionale,southern
1044,fresco,fresh
1045,alla fine,eventually
1046,foresta,forest
1047,video,video
1048,globale,global
1049,riforma,reform
1050,accesso,access
1051,giudice,judge
1052,pubblicare,publish
1053,costo,cost
1054,relazione,relation
1055,come,like
1056,rilascio,release
1057,proprio,own
1058,opinione,opinion
1059,credito,credit
1060,critico,critical
1061,interessato,concerned
1062,richiamo,recall
1063,versione,version
1064,fissare,stare
1065,sicurezza,safety
1066,efficace,effective
1067,quartiere,neighborhood
1068,originale,original
1069,atto,act
1070,truppa,troop
1071,direttamente,directly
1072,male,hurt
1073,specie,species
1074,immediatamente,immediately
1075,carreggiata,track
1076,di base,basic
1077,speranza,hope
1078,cielo,sky
1079,libertà,freedom
1080,assolutamente,absolutely
1081,nessuno,nobody
1082,raggiungere,achieve
1083,oggetto,object
1084,atteggiamento,attitude
1085,fare riferimento,refer
1086,concetto,concept
1087,potente,powerful
1088,perfetto,perfect
1089,nove,nine
1090,pertanto,therefore
1091,condotta,conduct
1092,annunciare,announce
1093,conversazione,conversation
1094,esaminare,examine
1095,toccare,touch
1096,per favore,please
1097,assistere,attend
1098,completamente,completely
1099,voto,vote
1100,varietà,variety
1101,sonno,sleep
1102,turno,turn
1103,coinvolto,involved
1104,inchiesta,investigation
1105,nucleare,nuclear
1106,ricercatore,researcher
1107,stampa,press
1108,conflitto,conflict
1109,spirito,spirit
1110,esperienza,experience
1111,sostituire,replace
1112,incoraggiare,encourage
1113,argomento,argument
1114,da,by
1115,una volta,once
1116,campo,camp
1117,cervello,brain
1118,caratteristica,feature
1119,pomeriggio,afternoon
1120,weekend,weekend
1121,dozzina,dozen
1122,possibilità,possibility
1123,lungo,along
1124,assicurazione,insurance
1125,dipartimento,department
1126,battaglia,battle
1127,inizio,beginning
1128,data,date
1129,generalmente,generally
1130,molto,very
1131,scusate,sorry
1132,integrale,complete
1133,fan,fan
1134,bastone,stick
1135,definire,define
1136,facilmente,easily
1137,attraverso,through
1138,foro,hole
1139,elemento,element
1140,visione,vision
1141,stato,status
1142,normale,normal
1143,soluzione,solution
1144,pietra,stone
1145,lentamente,slowly
1146,bit,bit
1147,università,university
1148,introdurre,introduce
1149,tentativo,attempt
1150,spot,spot
1151,mancanza,lack
1152,bevanda,drink
1153,sole,sun
1154,anteriore,front
1155,distanza,distance
1156,ansa,handle
1157,camion,truck
1158,ritorno,return
1159,montagna,mountain
1160,sondaggio,survey
1161,ipotetico,supposed
1162,tradizione,tradition
1163,inverno,winter
1164,rifiutare,refuse
1165,vendite,sales
1166,correre,run
1167,guadagnare,gain
1168,nascondere,hide
1169,oro,gold
1170,club,club
1171,futuro,future
1172,potenziale,potential
1173,aumentare,increase
1174,mezzo,middle
1175,presenza,presence
1176,distretto,district
1177,forma,shape
1178,lettore,reader
1179,contratto,contract
1180,folla,crowd
1181,esprimere,express
1182,disposto,willing
1183,forza,strength
1184,precedente,previous
1185,ovviamente,obviously
1186,cavallo,horse
1187,interessato,interested
1188,obiettivo,target
1189,carcere,prison
1190,giro,ride
1191,guardia,guard
1192,condizioni,terms
1193,domanda,demand
1194,consegnare,deliver
1195,testo,text
1196,quota,share
1197,strumento,tool
1198,selvaggio,wild
1199,veicolo,vehicle
1200,osservare,observe
1201,volo,flight
1202,interno,inside
1203,comprensione,understanding
1204,media,average
1205,veloce,quick
1206,luce,light
1207,guadagnare,earn
1208,libbra,pound
1209,base,basis
1210,luminoso,bright
1211,ospite,guest
1212,campione,sample
1213,contribuire,contribute
1214,piccolo,tiny
1215,protezione,protection
1216,risolvere,settle
1217,raccogliere,collect
1218,addizionale,additional
1219,mentre,while
1220,altamente,highly
1221,identità,identity
1222,per lo più,mostly
1223,lezione,lesson
1224,fede,faith
1225,vivente,living
1226,presente,present
1227,contare,count
1228,meno,unless
1229,domani,tomorrow
1230,tecnica,technique
1231,shop,shop
1232,ordine,order
1233,principio,principle
1234,sopravvivere,survive
1235,sollevamento,lift
1236,confine,border
1237,concorso,competition
1238,salto,jump
1239,raccogliere,gather
1240,limite,limit
1241,adattarsi,fit
1242,richiesta,claim
1243,grido,cry
1244,valore,worth
1245,critico,critic
1246,caldo,warm
1247,aspetto,aspect
1248,risultato,result
1249,fallimento,failure
1250,annuale,annual
1251,commento,comment
1252,affare,affair
1253,fino a,until
1254,procedura,procedure
1255,regolare,regular
1256,morbido,soft
1257,ignorare,ignore
1258,misurare,measure
1259,credenza,belief
1260,nessuno,anybody
1261,omicidio,murder
1262,regalo,gift
1263,religione,religion
1264,editore,editor
1265,passato,past
1266,impegnarsi,engage
1267,velocità,speed
1268,influenza,influence
1269,comunque,anyway
1270,minacciare,threaten
1271,femminile,female
1272,i giovani,youth
1273,spostare,move
1274,impaurito,afraid
1275,sfondo,background
1276,nativo,native
1277,meraviglioso,wonderful
1278,negare,deny
1279,apparentemente,apparently
1280,reazione,reaction
1281,due volte,twice
1282,prospettiva,perspective
1283,colpo,blow
1284,tipo,kind
1285,distruggere,destroy
1286,cuoco,cook
1287,connessione,connection
1288,carica,charge
1289,bruciare,burn
1290,scarpa,shoe
1291,vista,view
1292,contesto,context
1293,errore,mistake
1294,fuoco,focus
1295,sorriso,smile
1296,posizione,location
1297,vestiti,clothes
1298,tranquillo,quiet
1299,vestito,dress
1300,promessa,promise
1301,consapevole,aware
1302,prossimo,neighbor
1303,integrale,complete
1304,funzione,function
1305,attivo,active
1306,estendere,extend
1307,media,average
1308,combinare,combine
1309,vino,wine
1310,sotto,below
1311,fresco,cool
1312,dire,mean
1313,domanda,demand
1314,apprendimento,learning
1315,autobus,bus
1316,pericoloso,dangerous
1317,ricordare,remind
1318,morale,moral
1319,unito,United
1320,categoria,category
1321,vittoria,victory
1322,chiave,key
1323,visita,visit
1324,sano,healthy
1325,negativo,negative
1326,successivo,following
1327,storico,historical
1328,giro,tour
1329,dipendere,depend
1330,scoperta,finding
1331,diretto,direct
1332,contatto,contact
1333,partecipare,participate
1334,quotidiano,daily
1335,fiera,fair
1336,coppia,pair
1337,famoso,famous
1338,esercizio,exercise
1339,noleggio,hire
1340,familiare,familiar
1341,opportuno,appropriate
1342,fornitura,supply
1343,completamente,fully
1344,taglio,cut
1345,volontà,will
1346,attore,actor
1347,nascita,birth
1348,ricerca,search
1349,orientale,eastern
1350,primario,primary
1351,ieri,yesterday
1352,cerchio,circle
1353,progressi,progress
1354,prossimo,next
1355,anteriore,front
1356,fondo,bottom
1357,isola,island
1358,scambio,exchange
1359,pulito,clean
1360,signora,lady
1361,applicazione,application
1362,collo,neck
1363,danno,damage
1364,alto,tall
1365,piastra,plate
1366,odio,hate
1367,altrimenti,otherwise
1368,scritto,writing
1369,maschio,male
1370,inizio,start
1371,vivo,alive
1372,espressione,expression
1373,intendere,intend
1374,attacco,attack
1375,chiuso,shut
1376,mappa,map
1377,extra,extra
1378,sessione,session
1379,benvenuto,welcome
1380,domestico,domestic
1381,letteratura,literature
1382,pioggia,rain
1383,desiderio,desire
1384,rispetto,respect
1385,settentrionale,northern
1386,dipingere,paint
1387,carburante,fuel
1388,diretto,direct
1389,asciutto,dry
1390,combattimento,fight
1391,dolce,sweet
1392,portare,lead
1393,motore,engine
1394,quarto,fourth
1395,espandere,expand
1396,importanza,importance
1397,grasso,fat
1398,biglietto,ticket
1399,scomparire,disappear
1400,strano,strange
1401,lettura,reading
1402,urbano,urban
1403,mentale,mental
1404,sempre,increasingly
1405,da qualche parte,somewhere
1406,sopra,above
1407,favorito,favorite
1408,esplorare,explore
1409,ottenere,obtain
1410,nemico,enemy
1411,complesso,complex
1412,circondare,surround
1413,invitare,invite
1414,accuratamente,carefully
1415,anima,soul
1416,impossibile,impossible
1417,significato,meaning
1418,mamma,mom
1419,sposato,married
1420,solo,alone
1421,predire,predict
1422,tempo,weather
1423,sopportare,bear
1424,sottile,thin
1425,sorpresa,surprise
1426,metà,half
1427,respiro,breath
1428,spettacolo,sight
1429,copertura,cover
1430,equilibrio,balance
1431,adottare,adopt
1432,minoranza,minority
1433,dritto,straight
1434,tentativo,attempt
1435,collegare,connect
1436,fabbrica,works
1437,insegnamento,teaching
1438,appartenere,belong
1439,aiuto,aid
1440,consigli,advice
1441,bene,okay
1442,vuoto,empty
1443,regionale,regional
1444,sentiero,trail
1445,codice,code
1446,in qualche modo,somehow
1447,organizzare,organize
1448,seno,breast
1449,umano,human
1450,riconoscere,acknowledge
1451,tema,theme
1452,tempesta,storm
1453,unione,union
1454,record,record
1455,scrivania,desk
1456,paura,fear
1457,grazie,thanks
1458,frutta,fruit
1459,sotto,under
1460,costoso,expensive
1461,giallo,yellow
1462,conclusione,conclusion
1463,primo,prime
1464,ombra,shadow
1465,concludere,conclude
1466,danza,dance
1467,limite,limit
1468,ultimo,last
1469,in gran parte,largely
1470,individuare,locate
1471,contea,county
1472,aspetto,appearance
1473,difficoltà,difficulty
1474,ponte,bridge
1475,raccomandare,recommend
1476,ovvio,obvious
1477,fondamentalmente,basically
1478,generare,generate
1479,più,anymore
1480,pensiero,thinking
1481,forse,possibly
1482,tendenza,trend
1483,visitatore,visitor
1484,prestito,loan
1485,attualmente,currently
1486,confortevole,comfortable
1487,investitore,investor
1488,ma,but
1489,profitto,profit
1490,arrabbiato,angry
1491,equipaggio,crew
1492,profondità,deep
1493,incidente,accident
1494,maschio,male
1495,udito,hearing
1496,cattura,capture
1497,preferire,prefer
1498,veramente,truly
1499,terra,earth
1500,petto,chest
1501,ricerca,search
1502,spesso,thick
1503,cassa,cash
1504,bellezza,beauty
1505,unico,unique
1506,caratteristica,feature
1507,interno,internal
1508,etnico,ethnic
1509,stress,stress
1510,contenuto,content
1511,selezionare,select
1512,dichiarare,declare
1513,al di fuori,outside
1514,reale,actual
1515,bottiglia,bottle
1516,quasi,hardly
1517,impostazione,setting
1518,lancio,launch
1519,malato,sick
1520,risultato,outcome
1521,difendere,defend
1522,materia,matter
1523,estremamente,extremely
1524,mescolare,mix
1525,lentamente,slow
1526,contrasto,contrast
1527,zona,zone
1528,svegliarsi,wake
1529,sfida,challenge
1530,capo,chief
1531,marrone,brown
1532,standard,standard
1533,camicia,shirt
1534,pilota,pilot
1535,avvertire,warn
1536,in definitiva,ultimately
1537,noi stessi,ourselves
1538,proprietà,estate
1539,guida,guide
1540,neve,snow
1541,rubare,steal
1542,percentuale,percentage
1543,divertente,funny
